Order_ID,Agent_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Customer_ID
AU-1915-72539,Agent_2198856,55694851,85,4,2071,302.50,High,NY6543
HF-1993-88287,Agent_2275754,44403940,20,1,8925,454.70,Low,MU9335
AU-1977-06078,Agent_1225162,84707562,92,8,5305,947.72,Low,JW3250
FA-1919-40728,Agent_703987,42428277,04,8,5966,655.31,Low,GL2288
EL-1905-67261,Agent_1936533,39214285,18,2,1774,858.84,Medium,PO1902
AU-1984-34542,Agent_2226392,30420485,85,5,4426,77.47,Low,WO4470
FA-1948-82757,Agent_673348,25737388,58,6,0197,367.59,High,FV8794
HF-1901-25372,Agent_1763116,54346012,67,6,9725,773.35,Medium,MC9832
HF-1995-01138,Agent_1044210,82378414,92,8,4545,933.51,Critical,WU9454
EL-2016-09647,Agent_712862,78174780,24,0,2527,331.51,High,SV7674
HF-1910-91716,Agent_1510884,37804596,99,2,2554,806.73,Low,DT1714
HF-1949-27013,Agent_335302,71860004,34,0,1861,734.39,Critical,DU0532
HF-1910-23166,Agent_1360893,91304452,16,8,9154,675.33,Critical,PZ2904
AU-1903-41127,Agent_1291865,57291556,90,0,7207,354.60,High,EK8478
FA-1987-77141,Agent_11086,63515548,25,8,6014,892.34,Critical,MS9816
AU-1985-50339,Agent_1440875,78156938,34,5,1196,511.68,Critical,GL5976
EL-2017-59837,Agent_1749680,49134030,87,9,1328,915.14,Medium,IW5399
HF-1950-57671,Agent_1033432,04278867,52,9,5788,443.74,High,LR9641
HF-1909-09531,Agent_1262737,61083410,77,3,1476,291.12,Critical,NR2548
AU-2023-78934,Agent_433194,01327681,32,3,5599,635.68,High,FK6191
AU-2018-08991,Agent_1682712,65693526,42,5,9939,915.53,Low,QU4593
EL-1950-31215,Agent_609550,69507410,30,4,4303,258.72,Critical,MU9752
FA-1953-46056,Agent_1953231,10984099,45,5,3160,453.38,Medium,CD3829
AU-1927-60822,Agent_318053,61177814,75,7,5168,215.62,Low,CP9946
EL-1949-40450,Agent_820550,28736041,51,3,3670,179.27,Medium,TV9072
HF-2008-65762,Agent_1928132,60828102,57,9,3473,561.43,Low,HV0921
AU-1957-59275,Agent_1869648,33165558,40,8,5345,133.98,Critical,QZ3554
AU-1990-43695,Agent_280445,51376671,59,1,7242,862.10,Low,OL8486
FA-1975-41266,Agent_1815917,17488823,01,9,0065,487.39,Low,OL3564
FA-2017-33885,Agent_1588586,41645129,06,8,0314,585.80,Medium,TJ3500
AU-1930-41164,Agent_408044,03723827,14,0,6940,811.50,Low,US1525
AU-1977-71370,Agent_1318766,45895316,20,1,8973,778.81,Medium,XH0611
HF-1976-82085,Agent_1672392,73867762,33,2,9215,531.08,High,DU0379
AU-2019-52038,Agent_1796554,53918957,04,7,0426,457.49,Medium,IL6650
AU-1917-19215,Agent_1271887,59089547,77,0,4423,122.70,Critical,JE0300
EL-1923-45266,Agent_1390318,25212514,00,3,5452,931.09,Critical,OO6927
EL-1942-30375,Agent_1027786,20056751,07,9,6324,390.71,Medium,ZQ1513
HF-1960-80956,Agent_1861976,36409439,34,4,1174,283.98,Low,HL1569
FA-1934-52661,Agent_945287,42819266,85,6,2594,505.85,Critical,ZS9945
FA-1965-50548,Agent_279701,14810063,12,6,2895,874.65,Critical,NB2103
FA-1940-99014,Agent_1609623,52471748,18,3,7713,276.04,High,OI7593
HF-1952-74062,Agent_361324,82759941,00,9,2764,114.76,Critical,CA0731
HF-1972-54251,Agent_1350550,01202924,64,3,2896,60.65,Critical,VS6844
EL-1956-92606,Agent_903349,09681973,71,4,5847,505.50,Low,MF0433
HF-1957-94756,Agent_664997,69415944,13,0,0003,578.75,Low,PL8606
HF-2004-41850,Agent_1239349,74695935,76,0,2206,260.15,Medium,FA1678
EL-1948-37466,Agent_1386492,12321679,64,2,6604,935.78,Critical,CI8746
FA-2017-67557,Agent_1430594,34509475,17,2,3805,922.48,Low,WJ4738
EL-1990-64907,Agent_411188,90807801,76,1,6349,777.00,Medium,FM8308
FA-1910-23724,Agent_486478,52968467,38,5,4330,221.89,Critical,MB0429
HF-1977-64893,Agent_2079031,13547636,15,4,7125,350.74,High,RB9746
FA-1995-28509,Agent_1941600,18725301,20,8,5340,859.61,High,TO0780
AU-1958-21290,Agent_2256655,10115156,77,1,5303,42.19,Low,SA6799
FA-2011-80410,Agent_2354267,91923481,90,2,4040,659.51,Critical,KI6951
AU-1995-50826,Agent_1835914,97826855,32,2,1839,518.02,High,MP9788
AU-1918-17695,Agent_920702,56716472,59,1,8609,230.60,Low,AA1909
HF-1919-61186,Agent_2200943,28604107,30,4,9923,20.17,High,YQ3288
HF-1967-77589,Agent_1333675,42333698,75,2,4231,763.37,High,JW1651
FA-1964-62453,Agent_105369,96585740,17,0,9347,463.81,Low,XW5127
EL-1906-53133,Agent_1603858,31666117,74,6,0740,827.74,Medium,GC4460
HF-2012-06575,Agent_456610,25513300,46,5,9074,514.51,High,DQ7633
FA-1994-70334,Agent_556114,09080348,66,1,3363,838.90,Critical,GJ5834
EL-2005-85851,Agent_333121,30813820,19,8,6621,601.08,Critical,IV4495
HF-1926-51743,Agent_937808,64655086,46,6,6997,666.23,Critical,NP3820
AU-1950-89786,Agent_2227436,37058298,15,0,3266,256.22,Medium,YK0295
HF-2012-25285,Agent_477592,67060727,93,7,0459,758.23,Critical,EB6638
EL-1911-95604,Agent_1159690,57505213,96,5,1458,279.02,Critical,CS9665
FA-2003-09773,Agent_2106267,94837260,34,7,2451,865.91,Critical,DO0386
EL-1969-10879,Agent_1483045,76349117,87,8,4877,931.71,Medium,PT7709
EL-1901-31108,Agent_1525943,33394728,22,7,2284,197.14,Low,JX7277
AU-1987-08088,Agent_1441314,35868140,46,9,4582,620.80,Medium,HV9587
EL-2009-89764,Agent_1700980,45251686,88,7,3547,424.86,High,QW6587
FA-1928-90726,Agent_828662,12016768,53,8,3510,612.26,Low,QW4633
FA-1969-87924,Agent_2083953,51161036,26,9,7573,497.06,High,MF7211
HF-1940-95897,Agent_713861,41087529,52,6,4979,556.77,Critical,SK5184
AU-2003-63630,Agent_1061856,75633068,08,1,6377,860.23,Medium,QS6405
FA-1951-90263,Agent_1846920,46769180,30,3,5652,807.07,Medium,UT1510
AU-1977-57121,Agent_524056,15798254,32,3,0504,151.49,Low,IF3568
AU-1983-13510,Agent_957320,10519491,06,0,6598,658.34,High,JE4349
EL-1932-34051,Agent_278614,23472236,62,3,8221,208.43,High,BE8206
EL-1910-98923,Agent_1306433,40019555,81,5,4707,114.34,Critical,HO9673
FA-1997-20087,Agent_928248,71472647,12,8,9153,803.99,High,FJ2878
HF-1984-72001,Agent_1020706,22728609,08,6,6154,98.23,Critical,HS1511
EL-1975-03920,Agent_2394480,55261307,61,1,0287,600.77,Low,WF2013
HF-1934-72218,Agent_61026,14892172,71,2,1324,428.48,Medium,EY1608
FA-1909-77483,Agent_703594,12064477,39,4,2800,807.10,High,WA4416
EL-1908-09929,Agent_2327148,13708640,33,2,5805,63.40,High,AZ8286
EL-2015-77488,Agent_1841164,95331395,61,3,4112,414.55,High,VD7883
EL-1963-30319,Agent_2320504,79487569,40,1,2534,21.37,Critical,NA2005
FA-1900-62233,Agent_1218319,69809611,73,3,7541,659.79,Critical,AY9761
AU-2013-21130,Agent_1455393,04254372,06,2,6353,635.56,Low,RA0039
HF-1911-71016,Agent_1360766,70277917,82,3,0352,599.54,Medium,VE2743
AU-1916-03343,Agent_384954,24081629,83,9,5540,803.56,Medium,MM2649
FA-2024-18770,Agent_1752417,13362739,58,3,3855,481.63,High,GG9513
EL-1901-95217,Agent_1370816,91939586,54,5,6990,495.89,Critical,UF4677
EL-1952-60251,Agent_852151,89914986,13,4,3816,503.75,High,CQ3949
FA-1993-66439,Agent_1100349,44136313,54,5,2087,819.99,High,ZO1183
EL-2006-30147,Agent_895645,72315431,27,7,9700,232.74,High,MA5329
HF-1957-67950,Agent_204478,96085427,11,4,6179,580.82,High,OT9137
HF-1905-12071,Agent_414103,31808321,67,6,0485,386.33,High,RY7805
AU-2005-76172,Agent_2334258,03598782,24,8,4911,798.37,Low,AH2723
EL-1940-69649,Agent_697053,93361725,12,7,7780,646.68,Low,OR3992
AU-1987-28030,Agent_6384,11394166,14,8,1492,958.19,Medium,YT8077
FA-1931-81706,Agent_360292,80913652,07,0,4234,509.61,High,HR2840
HF-1987-89395,Agent_1427412,88618106,94,1,4429,318.63,Low,US6710
FA-1978-04066,Agent_1453403,85812118,02,4,2599,37.68,Critical,LJ9177
HF-2013-41966,Agent_847971,40361875,81,9,6765,372.83,Critical,CW1945
FA-1942-50103,Agent_2036292,29970175,62,0,3804,526.80,Medium,DL4342
HF-1907-40893,Agent_1692783,64459360,78,4,0604,106.72,Low,RL7567
AU-1956-31910,Agent_1123946,11340463,70,5,0615,355.04,Critical,ES8794
FA-2004-93916,Agent_388188,09081350,97,7,0874,49.60,Low,GZ8478
FA-1961-20802,Agent_866608,89350978,66,7,5717,425.31,Medium,EA6093
AU-1936-36345,Agent_2348333,52390676,76,0,1010,73.58,Low,SU8399
FA-1983-71564,Agent_1915044,76084023,08,9,3356,723.94,Medium,QA1282
AU-2003-78135,Agent_772064,21856835,03,0,9244,755.84,Low,LZ8500
FA-1969-34167,Agent_2389008,37797693,06,1,0781,222.76,Medium,WW4022
HF-1940-27647,Agent_428341,89901256,42,0,1391,107.83,Critical,WI5590
EL-1999-45396,Agent_2342252,55172436,79,5,3432,20.78,Low,AR1446
FA-1956-28053,Agent_601837,30769245,27,3,8941,943.78,High,QZ7501
HF-1963-85805,Agent_169144,83336045,81,4,9895,899.79,Low,UL2374
HF-1915-05626,Agent_858670,11295368,36,8,7765,752.77,Low,YW4318
AU-1928-22777,Agent_1976931,93763607,93,1,5004,461.31,High,HC1469
HF-1941-40012,Agent_552829,55967937,48,0,5100,791.45,Medium,PH4197
AU-1927-46106,Agent_1328869,21080340,84,2,5117,996.01,High,WI4835
HF-1937-99619,Agent_2198014,50831811,14,4,1108,971.37,High,PW5428
AU-2017-54701,Agent_1255865,41483193,36,1,9273,213.58,High,AS4989
FA-2001-81593,Agent_1732556,88767330,57,7,3490,347.84,Critical,CW2712
EL-1959-17055,Agent_972386,01418465,28,1,9345,749.88,Low,GV9610
HF-1935-85238,Agent_619575,38733519,65,8,6173,4.41,Low,KB5435
EL-2013-74366,Agent_1641577,04325125,28,0,1225,650.98,High,NU2150
HF-1901-32671,Agent_149281,50190582,88,2,2846,254.33,Critical,NY2233
AU-1981-70832,Agent_1003490,70904340,24,2,2559,168.36,Critical,RG3323
HF-1968-13018,Agent_566430,33704344,96,2,8677,401.86,High,RL1651
EL-1904-55323,Agent_366522,93692398,11,8,4012,652.00,Critical,PP9054
AU-1971-85438,Agent_2245017,93594495,16,0,4691,644.83,High,KR3584
AU-1924-38344,Agent_1352627,00224848,31,0,1702,823.72,High,KQ5245
HF-1901-57493,Agent_929115,16043958,18,7,7141,6.64,High,JD3397
EL-2004-90822,Agent_970576,17179893,34,7,4725,173.97,Low,XB5112
HF-2005-22436,Agent_1247608,52774717,62,6,5880,925.00,Low,CI1547
HF-1964-18287,Agent_458369,08605745,98,7,9062,921.49,Critical,EM2707
EL-1916-38966,Agent_430926,24705101,96,5,8115,492.99,Critical,LG2880
EL-1927-20063,Agent_327173,42983429,92,8,5082,201.15,Medium,PE2755
FA-2006-26545,Agent_571646,02773168,12,4,0735,463.27,Critical,RV8215
HF-1924-97226,Agent_322304,23821333,63,7,6345,671.92,Low,MJ8572
HF-2014-07686,Agent_1900424,27543010,02,8,6388,218.82,Critical,QU7738
FA-1909-98507,Agent_2117156,34295289,08,2,4644,557.34,Critical,AO7952
EL-1989-66767,Agent_720065,69626382,15,7,3275,193.70,Medium,CG4470
AU-1989-23618,Agent_1476054,55510511,69,2,1801,150.96,Critical,GC5579
HF-2018-68094,Agent_1010397,17128300,21,2,1591,697.18,Low,RK3687
AU-1995-79433,Agent_1056795,04654833,78,5,0522,954.26,Critical,DG0195
HF-2023-30563,Agent_2400088,78400025,76,9,5616,252.82,Critical,ML1629
FA-1918-21352,Agent_1135157,88990682,44,1,6442,589.59,Medium,QQ9425
EL-1922-10226,Agent_447515,12813550,97,6,8011,860.54,Critical,MB3030
HF-1957-73886,Agent_8804,26271119,11,0,6273,939.11,Medium,SG1898
FA-2018-42650,Agent_1529163,21836664,55,1,5007,464.29,Low,DQ1932
AU-1925-50247,Agent_2269565,51103984,23,8,1965,75.69,High,ER4478
FA-1908-11369,Agent_986482,05391313,48,1,7250,339.52,Critical,DB5669
FA-1924-95350,Agent_2256533,62148615,89,0,9013,610.27,Medium,FJ3686
AU-2003-18543,Agent_133199,15758708,65,6,0552,188.24,High,CZ1444
AU-1952-21660,Agent_188311,24232721,33,6,8326,465.09,High,ZW3666
AU-1931-95161,Agent_1904669,53803459,30,9,8554,728.79,Critical,YX6254
EL-1917-50775,Agent_954247,49841737,99,7,0979,201.63,High,IN5857
FA-1922-92254,Agent_1194886,73830405,61,7,5701,625.34,Critical,KA4019
EL-1951-46350,Agent_1626425,58155988,24,1,2218,42.83,Critical,LW4118
FA-1912-03061,Agent_2289799,58931319,86,5,7755,593.30,Critical,OW3670
HF-1991-98234,Agent_1847270,91311011,33,8,8186,313.18,Medium,DM8877
EL-1909-52834,Agent_1813876,40984768,20,2,6942,424.33,Critical,SG2403
AU-1998-57598,Agent_1956413,62415486,73,1,6569,458.86,Low,MF4059
AU-1910-89329,Agent_2287822,88799784,19,5,8420,336.19,Critical,ZL8182
FA-1909-17844,Agent_1764540,91993510,46,1,0838,146.33,High,WL6399
HF-1959-22504,Agent_150117,44573837,46,4,1071,174.92,Critical,IF9741
HF-1968-49688,Agent_1036580,27272826,00,8,1212,886.85,Medium,BA9744
EL-1971-98380,Agent_1155242,69689820,52,6,0403,525.61,Critical,OR2449
AU-1997-24072,Agent_455460,64632325,36,3,4086,815.76,Low,IA9290
AU-1997-62816,Agent_595405,61273577,55,0,3305,536.52,High,QL7695
AU-1927-27776,Agent_1384204,04286315,34,5,6270,338.20,Medium,LT3262
FA-1937-45048,Agent_1903965,46293350,83,1,6594,607.90,Medium,CK3105
EL-1925-59898,Agent_756789,30802844,17,4,4032,296.18,Low,SY4110
FA-1926-84914,Agent_1130965,45966944,71,4,4314,734.77,Medium,ZL5986
EL-1981-64833,Agent_2163436,21967130,08,7,3648,70.00,Critical,XI6564
HF-1915-90651,Agent_1711476,99007803,33,4,0516,752.85,High,UY3919
FA-1904-09268,Agent_796776,81776694,52,4,3860,61.07,Medium,LQ5554
AU-1984-91800,Agent_1858912,66175973,84,5,3018,636.26,Medium,GN2060
FA-1967-46893,Agent_2157223,81630111,58,6,3522,303.01,Critical,EB7678
FA-1909-78040,Agent_251299,03647745,36,9,5231,298.48,Low,DL1289
AU-1989-07440,Agent_793292,29355423,52,4,7357,837.71,Critical,YV8677
AU-2015-64587,Agent_1668147,29021439,84,5,4029,397.65,Low,HW9862
HF-1983-70068,Agent_1960450,67349990,51,0,3511,429.67,Medium,TQ4864
FA-1967-64776,Agent_1067566,61256183,89,3,0242,574.12,High,TO6243
EL-1928-52236,Agent_440753,91872256,81,9,9029,952.02,Critical,NV8368
HF-1995-88887,Agent_2141318,84615925,90,8,8435,744.51,Critical,II8244
AU-1987-72276,Agent_1368484,35410455,94,3,1105,633.19,Critical,QA5350
FA-1995-37158,Agent_1853377,56784793,10,0,3139,960.75,Medium,EE2216
HF-1969-98194,Agent_2042168,38355707,52,1,3008,931.56,Medium,CF3830
EL-1943-58268,Agent_1096967,08465434,65,4,1663,389.24,Low,RJ7822
HF-1939-15614,Agent_1247641,83985129,56,4,2261,899.56,High,MB6947
EL-1962-32390,Agent_1920098,98215608,13,3,6582,522.11,Low,FP2100
EL-1909-64885,Agent_846782,55693917,42,6,1321,244.28,Critical,VD3506
EL-1923-12680,Agent_1794696,37296842,07,6,2932,937.40,Critical,UN7270
HF-1933-76461,Agent_1514479,20795608,22,9,8137,53.23,Medium,FB9732
AU-1940-03818,Agent_2274944,12857230,72,9,7417,85.70,High,CB2561
HF-1997-48302,Agent_843344,55545475,48,2,8723,707.39,Critical,LH7915
EL-1950-07303,Agent_570118,03412796,45,8,1779,936.35,Low,ZX0938
EL-2021-08481,Agent_2080074,33853489,89,3,9490,17.55,High,YZ1852
AU-1934-37964,Agent_168251,93085571,48,6,0000,802.42,Medium,PH1029
EL-1915-50816,Agent_135234,40294147,27,4,2253,597.60,Low,GZ8643
EL-1945-56560,Agent_302580,23443662,87,0,5170,556.03,High,XA5594
FA-1925-99013,Agent_1216059,99627157,02,4,3047,36.72,Critical,IE4897
FA-2020-93023,Agent_1883432,37257452,82,5,8512,700.12,Critical,VC9385
EL-1910-62417,Agent_1452622,05709114,37,9,1888,686.34,Critical,KF2716
AU-1900-59791,Agent_1137219,75185039,45,0,9321,827.65,Low,LA4597
FA-1977-87481,Agent_2180477,03076428,14,7,2932,112.85,High,FT2272
HF-1927-99578,Agent_785416,67175302,29,5,3953,569.56,High,VR0587
AU-1944-31299,Agent_1969739,78220960,92,0,8472,119.15,Low,CP8928
AU-1962-37302,Agent_1017605,23710982,99,4,2866,905.01,Low,AI3181
AU-1914-66551,Agent_931777,09744952,03,9,4202,311.58,Critical,GN0914
AU-1915-37067,Agent_809418,25898606,89,1,6276,530.89,High,LX4304
AU-1900-35385,Agent_1497634,15342977,77,2,7596,731.63,High,FJ4322
EL-2016-17839,Agent_1877232,03444373,57,2,7937,617.03,Critical,KK6347
FA-2021-53439,Agent_21667,33470381,65,2,3297,309.68,Critical,DA3355
HF-2020-78835,Agent_1798322,02982435,84,2,7930,503.27,Critical,MZ6205
EL-1911-67009,Agent_1768294,70433519,51,9,8733,640.81,Critical,BK7105
HF-2012-88441,Agent_1118098,29659866,39,1,3855,399.13,High,WP5204
FA-1927-29807,Agent_2201718,08007609,71,8,8702,930.32,Medium,AN7330
HF-1950-38547,Agent_916292,77148143,35,6,4622,379.80,Critical,YI9683
HF-1912-75152,Agent_2311811,77215182,79,7,2548,453.50,Low,WD8753
FA-1958-85928,Agent_1160929,59867049,55,7,8103,85.19,Critical,CX4926
FA-1930-99577,Agent_1784146,99480590,62,7,1314,205.04,Low,JV4341
FA-1955-33371,Agent_2134484,63542102,42,2,4042,189.70,Medium,PV0867
FA-1948-20395,Agent_1656661,66691550,39,1,1848,189.27,Low,HF4333
EL-1958-92850,Agent_1078316,52875353,04,8,7051,132.06,Low,LN4261
FA-1989-44000,Agent_2293090,42040470,77,7,3254,385.47,Critical,WC6958
FA-1927-88337,Agent_76689,52970217,21,7,1142,864.64,Low,ZX6133
HF-1977-70775,Agent_1918418,48349338,78,1,1747,399.77,Medium,OU9192
EL-2010-43594,Agent_1112811,83447241,68,0,6368,204.46,Medium,OH4974
HF-1974-48974,Agent_661657,36947581,05,7,8890,799.76,Critical,KU5453
HF-1903-43307,Agent_1528477,55399513,17,3,8529,697.47,High,NR3007
EL-1909-97823,Agent_245911,32171508,32,1,5933,810.95,Medium,ZY4331
HF-1974-97718,Agent_3430,65015523,16,2,4230,111.52,High,HD9097
EL-1906-48747,Agent_1127353,75446522,63,9,7126,221.33,Low,LY6925
EL-2012-65781,Agent_1905323,80162288,96,5,9672,903.17,Critical,SD4219
AU-1979-56748,Agent_1071222,10755368,27,2,6350,690.10,High,PQ5562
HF-1901-98601,Agent_558738,27186268,82,0,0788,964.27,High,SR3548
FA-2004-00861,Agent_962069,87594066,35,8,6993,413.39,Low,YK5759
FA-1996-53071,Agent_1339209,95087731,62,0,3847,372.39,Critical,GZ5474
HF-1958-04604,Agent_669760,59546592,75,9,7797,840.94,High,ZW2619
FA-1926-71892,Agent_1154736,94798079,14,8,7270,711.66,High,KF0667
FA-1902-74151,Agent_677137,41178913,26,0,5916,546.09,Medium,DA2811
FA-1953-33730,Agent_896714,34657023,32,8,3400,824.69,High,NO5954
HF-1990-59775,Agent_1791220,61101831,32,5,9498,953.79,Low,KW1777
FA-1929-85715,Agent_260682,87560172,59,9,2472,124.79,High,EG6409
HF-1930-96048,Agent_548308,03540460,62,4,5450,788.19,High,TX2369
AU-1923-94739,Agent_1434652,86132821,16,5,6518,161.21,Medium,PQ3065
AU-1914-56713,Agent_759892,91316982,64,7,6891,371.02,Low,YT2368
EL-1969-33183,Agent_1566027,24169605,28,2,0418,546.59,High,LA0621
AU-1952-55272,Agent_277672,38580238,04,3,6890,674.34,Low,HJ2768
HF-2003-55353,Agent_1100442,19436127,21,2,1051,961.42,Critical,ZW2415
EL-1981-23179,Agent_918164,19136667,20,8,5624,590.91,Low,VV7131
HF-1949-64753,Agent_974251,66045558,85,9,3839,428.30,Critical,HK6284
HF-1910-17591,Agent_305354,14629261,29,6,6506,798.07,Critical,KJ8630
HF-2009-69966,Agent_430286,70217582,43,6,9495,581.85,Medium,KF8323
HF-2017-15518,Agent_104028,22386082,73,6,0397,671.63,High,GL9399
AU-1938-40057,Agent_7888,47858549,03,8,0914,505.48,Medium,PF9185
EL-1938-68364,Agent_2043403,49157355,96,0,7145,541.54,Medium,QO6587
AU-1970-86100,Agent_1500394,62819967,12,2,1706,343.49,Critical,TN2369
AU-1920-83552,Agent_1540767,97870203,05,7,3515,463.82,Medium,RU3546
AU-1999-34200,Agent_615750,22870755,67,3,5318,11.84,Critical,GL1205
FA-1948-18747,Agent_1107878,89391511,44,9,1550,292.24,Medium,EJ5682
HF-1972-72249,Agent_841748,02831588,38,4,5298,639.02,Low,PJ0605
FA-1960-23481,Agent_804074,58983696,39,5,8374,817.18,Critical,FL7486
EL-1913-68060,Agent_763790,86016902,87,5,7320,909.37,Low,HY3077
AU-1973-82404,Agent_405637,50481819,25,1,5050,345.61,Medium,FY4342
EL-1918-58128,Agent_1862542,92849910,70,3,4896,671.50,Medium,EK9993
HF-1974-54375,Agent_1039422,15856251,64,0,5103,718.98,High,ZG0910
AU-1939-14142,Agent_1085196,37749078,09,4,0268,878.11,Medium,FS2030
AU-2013-93294,Agent_1365858,80604864,12,2,5788,133.80,High,YD9058
EL-2011-65777,Agent_1521326,29754203,26,3,0395,774.30,Low,QO0838
EL-1999-85329,Agent_1083884,30742011,67,2,3036,439.67,Low,OU2221
FA-1939-36971,Agent_682425,56212126,19,6,6026,971.22,Low,DU6130
HF-1945-63949,Agent_1975360,06777230,54,1,0323,873.40,Medium,WO8590
AU-1971-37676,Agent_1936310,03747129,14,9,1573,476.87,Low,FZ7495
FA-2017-17001,Agent_1582874,46678259,58,5,4551,596.53,Low,BV3374
AU-1980-04583,Agent_270504,73278339,18,1,5743,986.96,Critical,WA1884
FA-1940-17004,Agent_1829371,34715468,72,7,6035,221.27,High,YT6138
HF-1972-92160,Agent_700429,75808015,67,9,4892,352.82,Low,SY2461
AU-1908-48264,Agent_2386737,54592791,80,7,9558,115.59,Low,ZD4215
EL-1902-14269,Agent_1532261,55438263,39,6,6225,714.53,Low,LR5249
EL-2008-26947,Agent_10726,88787512,76,0,2136,35.47,Low,XO1204
HF-1918-29137,Agent_225964,44894535,22,0,0765,781.02,High,PR2758
EL-1931-88234,Agent_1990468,41191776,19,5,4869,659.22,Critical,WU3269
FA-1951-78603,Agent_624435,43817726,45,2,3304,200.83,Critical,HB2447
FA-2000-50387,Agent_1871995,27912969,24,3,9336,222.56,Critical,NM6470
EL-2021-95981,Agent_1981203,10999772,23,4,0605,843.83,Critical,LV5814
FA-1932-23443,Agent_2375581,50331635,16,4,2336,902.69,Critical,JL5233
EL-1969-89175,Agent_2257806,39470384,02,8,8138,137.37,Low,BQ8608
FA-1982-49104,Agent_1446846,41280672,34,3,1677,581.18,Medium,HH3676
HF-1987-39547,Agent_970921,93052790,15,4,8250,944.00,Critical,EF4226
AU-1982-30929,Agent_1422338,34168111,98,4,0708,854.69,High,VR6473
HF-1953-06224,Agent_441147,07717512,19,9,2593,985.69,Medium,UY7900
EL-2008-74730,Agent_2356531,41225027,33,6,4543,530.50,Medium,CH3902
EL-1958-11595,Agent_907503,71794763,95,8,3468,722.71,High,LK2785
HF-1937-41276,Agent_15170,90153170,62,2,3025,54.37,Low,RD4373
EL-1932-51582,Agent_1170236,57996772,12,0,6531,961.93,Critical,KR9915
EL-1924-83999,Agent_352462,89037305,78,9,7311,501.07,High,JP6615
FA-1952-23321,Agent_314388,86822365,38,3,8433,65.87,Medium,BE4693
HF-1964-90700,Agent_1069665,68443070,52,4,7617,219.98,Medium,WC5078
FA-1955-07158,Agent_955681,97299296,88,7,9189,387.30,Medium,SG0626
FA-2018-76905,Agent_709832,50831725,69,2,9262,401.30,High,RC4174
AU-2012-69017,Agent_404892,65792895,33,4,9346,83.11,Low,JR3798
EL-1903-65451,Agent_430097,42058433,06,2,9336,838.34,High,PS3857
EL-1918-41226,Agent_1740741,74449655,06,0,7233,780.94,Low,YB3128
FA-1919-24237,Agent_2127761,25296680,38,7,7377,241.02,Critical,FT5375
AU-2000-73433,Agent_1196710,33859012,55,3,8909,43.50,Critical,OZ9546
AU-1926-43449,Agent_589818,25360392,71,6,5792,430.70,Medium,QV5017
FA-1932-01925,Agent_303220,78239776,16,9,2535,894.81,Medium,YG0761
FA-1922-31407,Agent_1029695,40724416,36,8,0850,30.51,Critical,NE3466
EL-1972-71707,Agent_159725,96674501,72,8,6679,972.78,Critical,VY9742
EL-1909-64733,Agent_1582226,94924937,84,9,2074,748.21,Medium,NW4356
AU-1975-48041,Agent_1420980,54710850,19,6,5833,120.97,Low,OO8188
FA-1929-41466,Agent_1305490,34186609,99,7,7596,577.85,Critical,LC4747
AU-1986-71113,Agent_1615014,34475336,18,5,4437,876.04,High,LH5881
HF-1957-41648,Agent_2178056,21251667,30,3,6249,545.06,High,LW4963
FA-1980-37947,Agent_2163638,15521111,06,2,2380,807.01,High,TA4159
AU-1944-42498,Agent_26121,94444359,54,1,9300,939.25,Critical,BY9982
HF-1999-89467,Agent_2404022,78716157,43,2,6413,346.14,Critical,RW6304
EL-1916-09982,Agent_2095419,29164942,00,0,8104,195.64,Low,FY0612
FA-1924-10657,Agent_482085,93024473,13,9,9185,2.92,High,VK5969
EL-1933-31836,Agent_1906882,44058147,17,1,3563,115.84,Critical,HB8375
EL-1975-66342,Agent_1485888,41241224,21,0,0374,952.22,Critical,PI9025
AU-1972-05333,Agent_214957,66379330,15,0,6175,981.54,Critical,QG4242
AU-1947-23003,Agent_1389629,20044945,97,3,9657,254.48,Low,QH0492
AU-1978-29827,Agent_1984367,89479672,92,5,4079,225.45,Low,ZU9868
FA-1947-79410,Agent_493433,53656015,44,3,5970,502.81,Critical,YZ6974
AU-1969-88632,Agent_1407872,55595956,19,3,1937,146.93,High,SG4585
HF-1945-86622,Agent_2121761,47712286,65,3,1999,814.99,Critical,LK4951
HF-2018-05496,Agent_560862,92099713,25,7,3350,516.14,Low,NS7089
EL-1956-05688,Agent_1975992,70845429,49,2,3584,357.02,High,UU1452
FA-1995-85077,Agent_2198908,93269460,93,9,2922,244.65,High,MA5083
AU-1945-18035,Agent_2387080,21376979,13,7,6925,830.38,Medium,GU1864
AU-1965-81678,Agent_1572174,85831897,66,5,9855,175.75,High,MC6076
HF-1934-50437,Agent_457469,87540558,93,5,6279,703.00,Medium,TD3783
AU-1979-74261,Agent_2192988,17641418,94,1,0261,101.99,Critical,RO6313
EL-2017-09143,Agent_1614765,07166108,33,6,1614,387.35,Low,EZ2854
EL-1934-01924,Agent_2032579,12504973,45,3,2076,517.83,High,ZA6916
AU-2015-46909,Agent_1644240,20935878,32,4,0405,964.55,Low,DV6628
HF-1914-24713,Agent_92440,26048597,79,4,4415,78.99,Critical,HY8392
EL-1991-98733,Agent_1615122,88331074,56,3,4712,869.20,Critical,FU9671
HF-1978-18236,Agent_2379673,17144805,87,6,9016,540.22,Critical,EX1295
