Order_ID,Agent_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Customer_ID
FA-1915-61596,Agent_480508,29966510,69,4,6777,976.63,Critical,UP3511
AU-1946-74571,Agent_1499632,91423275,66,7,9393,728.13,Medium,SI2189
HF-1964-34640,Agent_2112946,67985679,87,8,6987,947.84,Medium,XD8245
HF-2011-24266,Agent_453405,33617842,80,3,7980,174.92,Low,WY0732
AU-1929-81653,Agent_1247234,92541659,89,3,2870,392.08,Low,XN9878
EL-2020-46015,Agent_78393,12142016,66,7,0917,683.16,Low,RW7814
HF-2021-19191,Agent_2257729,82171837,31,8,6492,286.04,Medium,RV5977
HF-1901-38545,Agent_1593380,26698488,74,8,3668,707.89,Critical,IN3693
FA-2000-90223,Agent_2329679,62323525,64,1,9827,866.24,Medium,DH8969
EL-1966-67297,Agent_622400,16140831,81,7,4470,802.05,Low,KJ7349
FA-1972-15136,Agent_291408,02595717,06,2,7067,992.77,Medium,UD6103
EL-1907-44968,Agent_2060880,81315369,29,5,2825,366.08,Low,EC8321
EL-1901-95044,Agent_1485288,50588915,44,1,6236,101.60,Low,AQ9848
EL-1920-81880,Agent_379656,35721935,38,0,4872,89.86,Medium,NF5502
FA-1947-52092,Agent_1569760,48413746,38,2,4734,45.58,Critical,YX4439
AU-1926-01998,Agent_922186,03328334,28,9,3359,789.00,Medium,UE7999
FA-1995-53342,Agent_1470044,22682968,74,2,9323,7.55,Critical,FP8776
FA-1921-36987,Agent_490756,24139252,20,9,6973,950.64,High,GV6239
AU-2008-42896,Agent_2012121,76722312,44,2,1127,298.51,Low,NI1969
FA-1906-78376,Agent_659287,60412016,64,3,7133,829.06,High,GZ1625
EL-1955-75886,Agent_2118748,03806366,66,5,2393,471.67,Critical,EX1811
EL-1992-12069,Agent_25639,31531232,17,3,0348,87.09,High,GH5566
AU-1927-71056,Agent_972728,34827055,20,5,4105,511.32,Medium,EJ7231
HF-1963-12566,Agent_1574253,32321730,38,9,6928,504.30,High,NT6708
EL-1972-37623,Agent_2214236,06542761,28,6,6447,664.80,High,NJ6810
EL-2015-02044,Agent_1392506,13043566,87,4,3412,807.62,Low,NU9834
HF-1942-43137,Agent_1231031,10885344,89,0,6573,205.36,High,KK4330
EL-1948-64424,Agent_1207090,49311587,43,4,7586,469.03,Critical,JH8633
AU-1989-52504,Agent_1519466,93957334,56,0,1899,434.21,Critical,JG5540
FA-1982-59768,Agent_2222803,73480280,29,5,1659,800.57,Critical,JF0203
AU-1901-31672,Agent_813391,75365856,91,9,4577,664.67,High,SH5856
FA-1989-44162,Agent_1147656,15452448,34,7,2907,864.54,Low,UP4713
EL-1990-45472,Agent_1553130,87562207,80,3,9752,786.27,Medium,TC1689
FA-1994-02443,Agent_475851,34490127,20,0,0312,193.90,High,SV7458
EL-1982-15427,Agent_817969,31857487,37,8,6173,550.54,High,DY5435
FA-1936-90909,Agent_1233432,70754156,09,8,4351,300.15,Medium,FN2286
HF-1991-51071,Agent_92268,19663467,45,4,9214,931.34,High,PF6234
EL-1916-92903,Agent_1815739,93596704,56,8,8845,83.84,Medium,JW5530
HF-1987-00397,Agent_1502950,00149919,27,3,9991,57.68,Low,QQ6847
FA-1953-27697,Agent_940998,23446024,34,3,7657,535.52,Medium,GV4893
EL-1966-84172,Agent_856462,37957421,32,5,7351,414.00,High,FG6796
HF-2007-82525,Agent_27115,91847147,15,7,2660,692.19,High,NB3650
FA-2019-07322,Agent_1407672,69152408,56,7,6143,326.01,Medium,HW6505
FA-1903-68978,Agent_951248,78454033,40,0,4162,974.09,Medium,JX9153
EL-2005-46235,Agent_2128875,05378348,09,3,0175,384.75,Critical,PX9900
FA-1951-69155,Agent_2143159,57530336,50,9,2742,315.14,Low,OK0403
AU-1992-10167,Agent_1897917,28392817,29,4,9784,582.20,Medium,LW6174
FA-2004-81935,Agent_309116,88446842,95,9,5609,841.91,High,JC3097
AU-1999-50476,Agent_348542,18826445,15,9,4900,371.80,Low,XM2389
HF-1959-50697,Agent_464903,80716487,95,3,0687,885.32,Low,WI5676
HF-1984-81316,Agent_775005,20068831,11,6,0932,743.96,Critical,YQ0025
HF-1995-79051,Agent_1389970,72969211,65,5,9879,302.57,High,GL5189
AU-1998-01271,Agent_1359282,21428207,98,8,1822,328.95,High,GI2655
AU-1917-11519,Agent_1860027,68932231,11,4,3149,271.29,Medium,GQ3025
EL-2008-04422,Agent_532549,36467908,14,6,2594,7.47,Low,OF0177
AU-1946-79961,Agent_2339789,06884750,46,3,6161,707.01,Low,LO3683
HF-1908-82787,Agent_978901,58965793,26,6,5055,81.50,Critical,RW3017
FA-1970-02601,Agent_1368255,78548884,36,3,3070,248.46,Low,LO2405
EL-1932-73325,Agent_120524,69967088,72,4,4386,926.63,Medium,GU9975
AU-1968-72720,Agent_1907155,14399579,87,4,0173,502.82,Critical,HM5529
AU-1907-34123,Agent_75458,65906048,12,4,8625,291.90,Low,CX6547
EL-1991-69036,Agent_2278396,37739967,10,8,3060,692.65,Low,ZL9600
HF-1988-58200,Agent_27147,61058738,29,8,5889,118.43,Low,LA4297
EL-1954-40791,Agent_1981381,48112373,74,1,9138,421.38,Medium,GJ9461
AU-1949-93711,Agent_2220465,30709297,09,4,3109,31.02,High,II4568
HF-1945-85662,Agent_1247761,33574648,81,3,8209,54.54,Medium,DF8069
AU-1953-64806,Agent_131084,75441033,35,4,8536,690.64,Critical,SZ5906
HF-1988-57454,Agent_1921863,34520138,68,5,0993,412.72,Medium,GG1626
HF-1995-54006,Agent_602826,78116148,39,1,5786,91.59,Medium,AX8749
HF-1917-71808,Agent_1827754,05729495,21,7,1660,214.78,High,OX3251
FA-1954-37128,Agent_622897,59215694,31,2,7198,570.78,Low,EI7300
HF-1934-69108,Agent_1786010,22854572,20,0,8474,179.28,Medium,PS3029
FA-1911-13556,Agent_630003,74093561,23,8,1399,262.59,High,VT8445
HF-1968-87679,Agent_582280,38551862,90,2,9272,222.82,Critical,EB1731
HF-2018-62916,Agent_1308437,74045135,27,0,9027,430.54,Medium,LC4343
FA-2005-68880,Agent_899170,52019646,68,4,4738,66.99,Critical,PL1460
AU-2005-32901,Agent_106636,38150217,45,7,6590,579.42,High,AC2025
EL-1963-03786,Agent_2047451,77004804,34,9,5371,550.43,High,LW3003
EL-1921-13707,Agent_2364845,04991074,93,9,5486,59.34,High,UA9073
EL-1960-23733,Agent_1754254,48818253,10,7,9710,236.79,Medium,GV2935
FA-1926-01102,Agent_135277,37118362,30,3,9294,440.25,Medium,SO6621
HF-2018-55532,Agent_2235796,00025801,52,3,8737,352.01,Low,RL6470
FA-1959-14691,Agent_1679181,38563478,67,8,3430,981.90,Low,RT4385
EL-1925-57065,Agent_1867238,37724997,95,6,2371,886.55,Low,TP5688
HF-2024-10502,Agent_2113560,12177354,78,2,1015,557.75,High,QF6449
FA-1954-92911,Agent_204343,31720368,04,1,8462,591.40,Critical,CH8487
HF-2013-13880,Agent_2252054,36485151,01,5,9124,972.10,Critical,PH5923
EL-2023-84456,Agent_1100747,86090633,69,6,4686,50.42,Medium,NF0000
EL-1904-57769,Agent_2049791,74288897,43,8,1576,242.29,Medium,LV9320
FA-1911-85485,Agent_181508,77947511,22,8,8602,181.73,Low,TY0017
AU-1929-60984,Agent_2301977,33764404,98,8,5384,663.64,Medium,PU3953
FA-1963-94826,Agent_857028,89571111,15,4,3309,738.01,High,BB5152
FA-1921-26472,Agent_1357435,53688525,55,2,0217,532.73,High,RB5226
AU-1958-16640,Agent_884932,23402714,74,2,6209,512.66,Medium,ZH5061
EL-1937-16789,Agent_771906,02694606,90,6,6890,957.88,High,RK2633
AU-2015-21638,Agent_732560,24664703,56,1,2941,303.10,Critical,TJ5188
HF-2021-02768,Agent_1486485,11185984,04,6,9453,101.43,Critical,BA4486
EL-1956-76863,Agent_501993,89478027,98,4,4221,467.06,Low,XB5313
HF-1936-98595,Agent_1438088,95377974,08,2,4647,22.68,Low,ZQ4453
HF-1940-22111,Agent_1355444,99728495,27,0,0916,619.11,Critical,SZ2857
EL-1974-34459,Agent_520000,31323517,14,0,4198,1.72,High,HX5796
EL-2000-39947,Agent_2206393,69298225,85,6,4704,379.40,High,CB2719
EL-2003-30050,Agent_1989520,30932999,77,2,4275,468.45,Critical,AV9271
HF-1976-80063,Agent_59452,61926468,99,1,7270,404.83,Critical,TR5557
FA-1992-05380,Agent_1606859,85987737,62,0,9898,313.52,Low,DX4088
EL-1921-19444,Agent_1372381,27843622,66,6,4759,216.95,Critical,KD8520
EL-2009-84143,Agent_1929867,33840403,85,1,2174,315.74,Medium,QC4542
HF-1914-98655,Agent_1568034,44673247,84,4,1719,343.17,Medium,HC6452
EL-1917-57556,Agent_429722,55414970,75,2,0259,977.48,Critical,PL6425
AU-1922-79553,Agent_1538727,16666181,39,5,2678,712.56,Critical,EB4221
AU-1938-74327,Agent_1771030,16514422,02,4,2098,503.13,High,SW6053
AU-1993-02564,Agent_2042735,58274243,54,2,7960,123.26,Medium,BN9388
HF-1984-85635,Agent_1665866,66590276,26,4,6147,946.55,High,QO8029
AU-2009-32793,Agent_1560236,14855950,86,9,6363,212.97,Low,GQ8196
AU-1952-57280,Agent_307714,22360143,59,2,9941,302.56,High,NY9784
HF-1960-30775,Agent_2093175,21460736,64,6,3809,455.28,Medium,ET7294
HF-1964-39932,Agent_2064339,32173080,52,5,6375,372.05,Medium,TS3662
AU-1927-41060,Agent_2394632,65517768,78,7,8294,236.24,Critical,AU4151
EL-1922-04990,Agent_1510346,19838458,10,4,4589,598.73,Critical,PK5161
AU-1986-18424,Agent_699792,69439328,56,7,4994,932.05,Critical,XI1200
EL-1922-08472,Agent_392835,67867340,67,0,1653,544.70,Medium,TU7158
EL-1971-56103,Agent_1766083,13139708,51,7,9413,381.98,Medium,OU8515
EL-1975-57504,Agent_995237,16457531,54,0,7968,6.81,High,MY5202
FA-1943-72865,Agent_846301,33905037,43,3,5824,543.25,Medium,JO9296
FA-1975-41906,Agent_167632,69825065,56,0,6715,633.00,Critical,EK8686
FA-2006-68930,Agent_1936158,12544024,43,1,7431,645.02,Medium,TR4764
EL-1975-07433,Agent_659510,49307691,33,3,9155,629.22,Critical,YJ7915
AU-1940-21588,Agent_1409626,71163291,26,9,2648,336.63,Critical,AH4574
AU-1992-83361,Agent_1882542,50699837,25,0,8887,612.06,High,VU6479
EL-1952-40122,Agent_1717953,14800559,41,3,4985,650.00,High,DH3909
AU-1946-69134,Agent_960437,07987391,95,7,7762,121.10,High,QE8428
AU-1984-99990,Agent_629887,53927368,59,0,9669,507.41,High,ER3933
FA-1979-47307,Agent_643750,36051481,93,0,3780,846.17,Medium,DE7761
HF-1960-72059,Agent_1556255,97511827,87,0,9491,647.26,Medium,MM1008
HF-1997-15652,Agent_929988,45953916,96,1,9764,505.33,Medium,CD0147
HF-1912-00983,Agent_953367,32134013,51,2,3159,489.23,High,JQ2621
EL-1918-72477,Agent_464886,73604724,06,0,3818,441.09,Critical,VV4593
FA-1985-89647,Agent_1116576,73950356,14,4,9440,949.24,Medium,JQ3255
AU-2018-55775,Agent_1229426,60381722,97,3,2978,7.82,Low,LZ3535
HF-1967-02751,Agent_1155416,15539292,56,7,7983,831.60,High,MI2327
EL-1904-24123,Agent_1983285,39064860,76,9,8442,585.94,Critical,RP5425
EL-1938-89956,Agent_244275,18565525,45,5,0085,16.08,Medium,GA4161
FA-1987-68381,Agent_369162,28282478,14,4,8949,250.44,Critical,OA4824
HF-1961-11249,Agent_1903598,54844595,52,9,9542,880.99,Low,GS9443
AU-1904-89751,Agent_257152,27071681,39,0,9367,587.26,High,FK4264
FA-1930-83207,Agent_1207080,62661118,70,5,8270,476.23,High,FK0414
EL-1907-83809,Agent_432665,37637004,29,6,7196,902.08,Critical,XR3965
EL-1972-16203,Agent_2309642,07160935,35,5,5589,11.48,High,UQ0078
FA-2000-47375,Agent_151510,15537712,30,6,0016,541.94,Critical,HN0596
AU-1992-87139,Agent_343081,96343460,69,3,5597,936.40,Medium,SB2657
HF-2011-44791,Agent_2376669,80566939,34,1,1335,368.33,Medium,KG5735
AU-1958-80753,Agent_565349,01412880,11,2,5500,623.03,Critical,ZQ9780
HF-2012-95037,Agent_189618,50995941,91,3,2762,916.30,Low,LW0404
FA-1952-37694,Agent_1611397,55477916,56,1,9072,955.48,Critical,BL5322
AU-1906-63731,Agent_1473578,52261540,98,3,2905,379.83,Low,SZ2053
FA-1986-15459,Agent_260210,36255685,89,6,5077,899.93,High,BV8261
AU-1925-36487,Agent_2110972,36212026,04,1,3948,153.15,Medium,EH7213
HF-1904-58311,Agent_307830,91193097,85,8,3827,851.04,Medium,MI7117
AU-2019-30368,Agent_2308033,14020494,28,9,1163,541.64,Critical,EH0722
AU-1978-86894,Agent_1083928,56814825,76,3,1967,259.51,Critical,RW2643
AU-1993-26761,Agent_987042,19276490,56,9,2167,967.95,High,WS7644
AU-1961-56790,Agent_148749,42264185,08,5,4790,744.51,Low,LO5502
HF-1913-49117,Agent_928386,03853755,06,5,0024,391.61,Medium,PX5432
EL-1950-13549,Agent_1941946,77425994,72,7,6274,636.75,High,NO3914
FA-1992-60423,Agent_985830,04533521,48,4,2348,430.54,Medium,YK0318
AU-1987-62734,Agent_1723605,84862535,56,3,2153,764.99,Low,DG1091
FA-1955-30505,Agent_1295674,71542246,98,2,0778,803.20,Low,LR1336
FA-1963-15992,Agent_622589,17179815,83,1,6225,207.47,High,TS6800
EL-2019-03262,Agent_777463,99583421,43,5,4943,149.11,Low,PJ5705
AU-1904-29794,Agent_1139037,51755421,82,2,1184,135.19,High,LN3099
FA-1970-00337,Agent_780036,75930596,30,7,5594,131.69,Critical,KO3869
HF-2000-12891,Agent_527585,36534069,40,2,5628,767.78,Critical,DF3850
EL-1923-40967,Agent_1113675,25304959,87,3,9101,591.19,Low,XP8154
HF-1983-16961,Agent_2190523,84375165,51,4,4963,704.55,Low,ZR5485
HF-1970-37961,Agent_2007330,09850474,13,2,8839,191.73,Critical,VS5065
AU-2012-94514,Agent_417920,69665715,11,5,2745,646.02,Critical,IF1067
AU-1925-52161,Agent_108943,01794709,52,9,9309,957.97,High,ZH0003
AU-1924-37653,Agent_1472145,77321992,45,9,6407,903.45,High,AP3441
HF-1918-75726,Agent_2211326,41886758,09,2,8429,665.09,High,WH5496
FA-1923-77708,Agent_1039280,22324448,26,3,4446,909.84,High,OO1573
EL-2007-71649,Agent_2037082,14670192,21,9,4268,721.50,Low,FZ4040
EL-1995-38114,Agent_51573,77207991,41,3,5535,136.21,High,LX2289
FA-1959-08232,Agent_1159030,70368465,65,7,9765,803.50,High,IV2640
FA-2003-33053,Agent_1169815,80900125,38,9,0659,169.51,High,AY3977
HF-2008-75868,Agent_1858846,74157770,07,6,1974,381.26,High,KO0366
AU-1905-27348,Agent_936939,69529621,38,6,5989,479.73,Critical,GR2346
AU-1987-28703,Agent_2343391,36189207,19,2,8352,662.65,High,GV4820
FA-1931-53567,Agent_1786473,55611992,53,5,1174,605.94,High,KR8824
EL-1914-54062,Agent_1330687,54730431,07,0,8444,931.16,Medium,YX7521
AU-1985-67161,Agent_2145243,47387703,74,0,6107,786.84,High,EN9108
EL-1998-92283,Agent_2056409,43611930,27,6,7381,762.69,High,GQ5747
FA-1945-32730,Agent_819395,58502380,00,5,2972,649.83,Medium,KL1888
HF-1931-27194,Agent_888089,04195729,06,5,5020,843.60,High,VJ1321
FA-1991-13361,Agent_317179,60377321,51,6,4683,886.05,High,LI9158
EL-1956-82144,Agent_2355274,73349748,33,7,8785,957.45,High,YZ0817
FA-1905-18187,Agent_1050854,42404909,57,9,5632,18.18,High,NS6807
FA-1990-70262,Agent_632626,25966315,00,5,7745,379.23,High,OU6722
FA-1994-64191,Agent_118690,56289483,98,7,0449,740.55,Critical,AI8618
EL-1912-91004,Agent_2364953,28246511,72,1,3242,56.41,Low,PV0677
EL-1960-73099,Agent_787456,92303615,69,9,9821,901.91,Medium,QJ7559
FA-1913-12898,Agent_328971,97662417,40,7,4428,862.99,Low,IA9951
HF-1909-72823,Agent_1758291,44367100,19,3,0941,199.56,Medium,QE4060
HF-1945-35655,Agent_1428042,04219892,69,2,5617,661.58,Medium,GI1840
HF-1942-22911,Agent_63004,85916374,29,0,3799,760.42,Low,AZ5441
HF-1965-69793,Agent_1246570,86808294,19,8,5338,764.38,Medium,QT6234
FA-1948-70244,Agent_1888182,04263619,82,7,5132,388.17,Critical,TZ7112
FA-1934-55574,Agent_1539509,34133520,48,2,2161,131.25,Low,WU4035
HF-1923-25287,Agent_1370201,25599331,05,5,4986,37.17,Low,GU3079
AU-1934-93040,Agent_412394,55507727,06,5,3489,440.68,High,FB9641
FA-1921-99629,Agent_194433,53742680,27,7,5627,673.52,Medium,SG5754
HF-1994-07916,Agent_319296,64400338,04,4,0184,806.78,Critical,RH1804
AU-1982-30434,Agent_1144832,13753573,12,7,9877,373.59,Medium,DT8157
EL-2024-17720,Agent_731892,72168981,06,2,3486,525.90,Medium,PX2178
AU-1902-40780,Agent_79276,21326452,28,0,1904,796.81,Critical,SJ9129
AU-1918-76138,Agent_1058420,21209567,60,8,4352,93.81,High,HX9699
FA-1980-97043,Agent_2240416,30859367,12,4,8818,802.32,Medium,UR7458
EL-1941-83681,Agent_112930,49954303,69,6,1226,160.19,High,NW1635
HF-1999-90989,Agent_1583263,01978705,61,1,5934,38.12,High,JK3313
EL-2002-47822,Agent_1696095,07693979,75,7,6277,898.84,Critical,RE1132
FA-2012-36545,Agent_997671,36953971,25,9,3892,89.16,Critical,LG6923
AU-1974-72067,Agent_2046526,09384432,52,4,4513,720.88,Medium,UE3364
HF-1987-29515,Agent_1942335,45496391,40,3,8845,764.18,Low,KL5143
FA-2011-13371,Agent_1745935,13414215,40,4,6130,630.14,Medium,UQ3465
AU-1977-51843,Agent_1933924,32949951,46,5,7022,876.63,Critical,OW3119
EL-1919-24810,Agent_227675,61071242,50,0,2331,28.01,Low,OG5465
AU-1968-69038,Agent_4610,50052074,58,1,1989,925.12,Critical,HT3619
FA-2010-48243,Agent_168525,44029955,52,0,3427,946.99,Low,RW0680
HF-1994-50357,Agent_988967,75359345,24,3,7660,815.16,Critical,ZH7488
HF-1911-40701,Agent_964428,47696614,09,7,7971,296.20,Low,UM5960
AU-1940-50655,Agent_94566,52000442,67,7,5920,248.51,Medium,KU5595
AU-2014-03782,Agent_1069528,25152665,58,2,9494,81.14,Medium,IQ9755
EL-1996-62027,Agent_1208443,38241455,19,3,0551,872.70,Medium,RZ2327
HF-2010-42381,Agent_1390546,63586274,78,2,9585,107.48,High,OW6944
FA-2015-34450,Agent_2096035,07649749,78,6,3554,42.25,Low,GK5904
EL-1941-66455,Agent_1517780,49109503,21,8,3499,652.52,Low,NL0150
HF-1951-48929,Agent_407474,92127815,84,7,1547,478.22,High,LN1957
AU-1945-08236,Agent_2392838,04601751,23,8,0336,471.73,Critical,SU8810
FA-1994-24526,Agent_893629,35934867,48,7,4038,667.83,Medium,YB4062
FA-1928-98665,Agent_180377,30860743,38,7,1685,356.42,Medium,PX8865
HF-2012-10082,Agent_167873,01273850,57,6,3199,731.70,Low,UR4140
EL-1982-85855,Agent_649088,17632517,17,9,7471,180.00,Low,RZ5809
FA-2013-51061,Agent_1006165,26693923,29,7,6643,433.46,Low,MF6704
FA-1988-08096,Agent_1270544,74285139,82,5,3201,263.23,Medium,NJ8067
FA-2018-83920,Agent_1777161,54641387,61,5,3427,862.65,Critical,AN4028
EL-2018-76575,Agent_210250,53074463,05,6,2434,572.05,Medium,BX3855
HF-1993-40814,Agent_1680308,80053944,59,0,4424,780.92,Low,HN4023
HF-1965-57758,Agent_154734,54492304,31,1,3338,169.19,High,JU9218
HF-1989-73734,Agent_159382,20209583,09,8,9559,844.16,High,FK7798
HF-1999-34624,Agent_1233892,44445902,86,3,2461,59.61,Critical,DB0521
HF-1968-23005,Agent_217179,12127566,17,5,3031,826.38,Medium,IO2064
AU-2005-78267,Agent_1229238,41125578,69,5,3530,870.14,High,PH4126
AU-1907-88116,Agent_1070619,79257506,50,8,0895,384.28,High,MD1601
AU-1971-00468,Agent_2103581,01163495,75,5,8380,652.81,Medium,ZA5523
AU-2018-01966,Agent_2062788,05983781,64,2,4760,928.19,Medium,SV5104
FA-1918-74710,Agent_574741,90042830,14,7,5362,101.64,Critical,QN5240
EL-1938-03039,Agent_1092496,26238237,73,2,3773,292.42,Low,PO2650
HF-1980-78378,Agent_2094124,71505844,28,0,5112,781.09,Critical,DV9793
HF-1985-41555,Agent_1048671,36604276,61,7,9358,52.14,Low,BD4258
FA-1900-15939,Agent_2262643,39464356,89,0,7802,22.10,High,WM2691
FA-2010-02674,Agent_836314,02062208,63,4,6813,648.41,Critical,LP2859
HF-2023-20451,Agent_1319792,51735186,15,0,1689,768.77,Critical,IK3556
AU-1958-44600,Agent_1110659,86166752,90,7,8185,52.97,Low,BL3451
AU-1919-83635,Agent_98150,63814057,51,6,2276,443.95,Critical,EG5516
HF-1924-82050,Agent_1920296,31242841,97,1,2014,907.45,Medium,QB0421
EL-1948-69075,Agent_512435,20431265,42,9,8042,691.03,Medium,HV9672
HF-1943-00464,Agent_374460,31929848,78,6,6719,401.08,Medium,DO2275
FA-1902-44501,Agent_905967,92179697,01,5,7975,372.08,Medium,GK7117
HF-2003-08587,Agent_1096965,40571684,84,0,1389,349.76,Critical,IL8303
AU-1960-67228,Agent_1200062,92993952,19,8,7312,686.40,High,TZ0312
AU-2007-95496,Agent_1750254,59776891,43,7,7627,989.42,Critical,WA8888
AU-1908-46890,Agent_239391,09958543,23,7,3108,897.25,Critical,XZ2520
AU-1923-57007,Agent_966246,94834225,53,9,5364,616.55,Medium,FM4684
FA-1961-64296,Agent_1311337,82501729,21,1,4913,517.13,Critical,LJ3037
FA-1938-08314,Agent_1101050,63668947,98,9,9045,628.05,High,BM0533
FA-1937-09874,Agent_2278710,36935989,39,5,7448,179.54,Medium,PQ0529
EL-1908-74588,Agent_2123783,25676721,45,5,3791,58.93,High,BW4779
FA-2005-93699,Agent_904657,77595464,01,2,2291,831.44,High,PU6572
HF-1959-91700,Agent_1247227,18337778,06,6,2869,158.09,Low,RK2369
FA-1947-97275,Agent_286151,24777621,32,6,9144,103.61,High,CV9965
HF-1915-08658,Agent_1093211,53566778,28,3,9790,27.08,Low,GN2329
HF-2024-49221,Agent_1396150,33406042,08,9,6358,283.70,High,AS3941
AU-1965-92053,Agent_1966193,66530773,73,6,8130,989.25,High,EZ8768
EL-1950-12465,Agent_257761,70441255,69,8,5143,246.85,Low,YE5451
HF-2002-12344,Agent_39893,24508176,64,0,0912,649.13,Low,CD3362
EL-1918-95234,Agent_1481912,67646001,38,2,3183,297.81,Low,GC6661
FA-2007-50355,Agent_1672117,88971113,64,7,7002,456.30,Low,QU9894
EL-1999-87500,Agent_2072060,64548199,25,9,1012,546.46,Critical,OG0195
EL-1937-24310,Agent_2306367,77553684,99,9,7853,664.91,Critical,UM5785
AU-1997-00221,Agent_39896,07352018,43,2,1631,26.40,Medium,GX9722
HF-1909-46163,Agent_1833042,89473798,74,3,7736,586.47,High,CM1801
EL-1964-14636,Agent_1366785,07418398,44,8,9723,438.27,High,YP1066
AU-1981-75728,Agent_307178,32025052,51,4,7406,511.02,Critical,ZT8609
AU-2013-78292,Agent_726067,68945725,93,5,2564,83.13,High,UB0498
EL-2021-33795,Agent_1888040,38286548,92,7,1142,387.44,Critical,QU1938
FA-1944-93181,Agent_597763,79559676,81,7,3172,131.91,Medium,MG1645
FA-1979-79100,Agent_2376334,33255091,97,4,6587,240.93,Low,AZ4619
EL-1945-49383,Agent_109209,70096556,93,5,7609,722.57,Low,KJ0621
HF-1960-60877,Agent_2389713,01661472,12,8,6316,65.85,High,WW9624
EL-1911-20201,Agent_1674996,08241780,47,9,5937,620.22,Critical,QF5116
HF-1940-44740,Agent_939454,28969312,34,6,0721,5.62,Low,SA7955
FA-1925-18557,Agent_794154,99908170,41,4,0542,316.11,Medium,IK3887
HF-2000-26554,Agent_438946,28792256,48,8,1271,277.78,High,KF6815
FA-2024-11891,Agent_1396396,59355863,57,3,0829,544.77,Medium,PE4869
HF-2024-31778,Agent_1516197,92124655,57,3,4172,690.94,Critical,VK0637
EL-1983-81784,Agent_2056778,93645400,49,5,7022,345.14,High,VH2816
HF-2008-91369,Agent_2073291,77630180,03,6,8327,800.88,High,SC3835
EL-1961-57466,Agent_801859,25345670,78,0,4578,244.28,Critical,EX3906
HF-1902-85660,Agent_527974,29571715,71,0,0531,456.51,High,BB6678
EL-1958-94452,Agent_405249,33513418,22,1,9050,339.09,Critical,YX8566
EL-1917-82764,Agent_2282662,97547765,35,2,9012,783.64,High,CQ2464
EL-1917-81383,Agent_1457550,92136623,66,3,7497,921.01,Medium,SF6241
EL-1952-88194,Agent_1955690,60509270,89,5,6818,379.47,Low,FJ0142
AU-2012-55192,Agent_345600,55345469,99,7,8997,692.01,Medium,OQ6166
FA-1924-00937,Agent_121107,55420411,10,1,0120,522.40,High,OB5441
HF-2015-34022,Agent_424371,35576022,93,1,0773,544.17,High,IF7981
EL-2018-55934,Agent_2037423,74118423,73,8,2352,506.42,Medium,SU4455
FA-2011-69812,Agent_2271634,16250783,63,6,0808,74.47,Low,KI0717
FA-1929-01401,Agent_432442,52254621,88,8,6596,722.55,Critical,BX7400
HF-1979-37005,Agent_2120386,99843971,80,4,7383,980.19,High,TW2179
EL-1995-29520,Agent_219064,11279206,22,1,1337,638.27,Critical,ZZ9068
AU-1941-35258,Agent_1745495,74951820,31,8,9726,598.67,Low,TQ1210
AU-1911-89135,Agent_648347,28601736,71,3,2656,660.56,Low,GV8183
AU-1931-32266,Agent_1670763,20775973,68,3,3563,13.75,High,QY7471
EL-1974-22536,Agent_611436,52583594,11,5,9373,865.05,Critical,QJ5958
AU-1987-49551,Agent_1202344,13417987,66,7,1504,150.82,Low,TS7468
EL-1946-60007,Agent_485350,60254619,19,3,9506,123.18,High,QV2124
AU-1915-12289,Agent_1706737,22662367,92,7,2845,70.31,High,QW9896
HF-1931-24655,Agent_1222456,57673461,04,0,0410,574.25,Medium,TR0161
EL-1947-85342,Agent_2104555,73666128,46,5,2518,578.13,Medium,QQ1025
HF-1935-91573,Agent_316532,97678818,87,2,8397,528.62,Critical,HT9870
FA-1904-72178,Agent_1315931,57466390,28,1,5969,692.39,Medium,XU0571
HF-1918-59023,Agent_505598,83238423,89,5,0078,963.89,Critical,EB4777
EL-1970-21864,Agent_572359,45752810,63,1,2641,516.36,High,TX7073
EL-1949-77637,Agent_1868169,49911667,04,9,0435,909.04,High,BN2708
HF-1939-90885,Agent_527023,52633516,54,4,9677,269.14,Medium,XE6033
AU-1900-75386,Agent_1035197,79762742,89,0,9761,856.26,Medium,NJ1675
AU-1912-29774,Agent_1867787,27119099,87,1,5528,631.25,Medium,DR6778
AU-1959-66398,Agent_365784,91103215,21,7,6183,264.59,High,EU4965
EL-1950-48819,Agent_1196404,66559172,70,1,6394,856.59,High,UW7989
EL-1909-29036,Agent_1196950,34363489,99,0,8504,943.15,Low,NA5269
HF-1909-75817,Agent_1076757,97279351,80,1,8177,749.66,Medium,HG4123
FA-1961-86810,Agent_1222136,44183386,19,8,8465,391.56,Low,EN3568
EL-1942-51081,Agent_869245,76857370,53,4,0388,938.78,Medium,VL1366
EL-1982-08452,Agent_2203950,13267604,60,5,2785,444.38,Medium,PD6503
HF-2004-40129,Agent_266959,85819077,57,9,0757,266.92,High,IE0706
AU-2022-57611,Agent_2152405,59941639,65,4,4015,672.68,Low,XA5347
HF-2024-99395,Agent_1433075,33912460,07,3,9767,783.36,Medium,EN1611
AU-1965-06446,Agent_1507610,27337099,84,1,7487,376.85,Medium,SJ0413
AU-1911-39968,Agent_2145132,12452593,41,1,0480,542.92,Critical,IT7039
